Modelo,Etanolhidratado,Gasolinac,Gasolinadeaviacao,Glp,Oleocombustivel,Oleodiesel,Querosenedeaviacao,Queroseneiluminante
Time-MoE,5.7519,5.3209,13.0869,2.273,34.8525,9.3207,8.3649,2.8308320144483942e+19
Timer,9.2764,4.4971,19.2816,2.7796,27.4031,10.007,7.832,1.3243580619843174e+19
TimesFM,8.017,5.7414,26.2377,2.5963,61.2984,7.8555,8.2071,1.883232520938455e+19
Morai,4.0746,6.1682,17.265,6.2706,4.2399,12.6686,8.6433,2.635155537825628e+19
Chronos,5.6662,5.9825,18.4492,3.3698,19.0539,8.7043,8.8847,3.884728512560497e+19
My-MoE,5.8634,5.7312,14.282,2.4929,16.5697,8.3027,8.2745,1.1667284672538214e+19
