Modelo,Etanolhidratado,Gasolinac,Gasolinadeaviacao,Glp,Oleocombustivel,Oleodiesel,Querosenedeaviacao,Queroseneiluminante
Moirai,34.322,8.4989,13.4649,5.0569,8.395565675220828e+19,15.7137,21.0042,5.588625618947277e+18
Time-MoE,37.9959,5.6711,9.7798,6.6934,7.98524236682494e+19,28.7141,18.3452,4.4880179155173376e+18
TimesFM,42.5448,6.2612,13.9592,2.6115,3.2248950920577024e+19,7.9729,23.0444,0.0
Timer,39.7367,3.2608,10.7287,2.6175,2.4351846093029376e+19,13.3888,19.0024,8.58748377628672e+17
Chronos,39.5823,10.1898,10.4346,2.3018,2.968768325133271e+19,7.3561,21.7445,0.0
My-MoE,42.5448,8.9098,13.6017,2.6115,7.98531246069121e+19,12.5847,19.6606,1.2052879749677056e+18
Mean Foundation Models,38.7076,5.8494,10.4313,3.1594,5.0019312824274125e+19,14.1251,19.0658,1.909152691519488e+18
