Modelo,Etanolhidratado,Gasolinac,Gasolinadeaviacao,Glp,Oleocombustivel,Oleodiesel,Querosenedeaviacao,Queroseneiluminante
Moirai,25.2529,4.0869,32.2475,4.2028,17.9675,12.8716,7.0738,8.563941449924608e+17
Time-MoE,41.0531,15.9206,31.3166,11.0316,19.1605,27.3322,10.3096,2.6731904367591424e+18
TimesFM,39.6627,3.5283,35.5717,3.2423,13.3542,7.3762,4.3882,0.0
Timer,37.6443,6.1177,37.8944,4.0506,12.9028,8.8371,18.5675,1.4972977548361728e+18
Chronos,40.5338,4.2027,37.8265,4.3055,13.7517,9.215,9.3803,1.180188293464064e+17
My-MoE,31.1838,3.5283,31.3166,3.2423,13.3542,7.3762,4.3882,2.673179055095808e+18
Mean Foundation Models,36.342,5.7748,34.6634,5.1263,15.2436,12.3735,6.5841,4.46668948373504e+17
