Modelo,Etanolhidratado,Gasolinac,Gasolinadeaviacao,Glp,Oleocombustivel,Oleodiesel,Querosenedeaviacao,Queroseneiluminante
Moirai,19.0003,3.0599,3.291999875838771e+18,4.0485,127.0164,5.4287,5.398,8.931147731959808e+17
Time-MoE,15.1878,12.3645,2.962944177681203e+18,2.7601,462.4363,4.3069,3.0059,4.560756515274752e+17
TimesFM,12.0739,3.4198,2.7563354201522176e+18,2.3936,100.0,2.6772,3.5927,0.0
Timer,15.8315,11.2533,2.883516703231181e+18,2.4896,197.0234,3.2461,3.7711,2.7484233924608e+17
Chronos,10.0564,1.9222,2.7414116972888064e+18,2.0787,90.8744,2.7541,7.1968,0.0
My-MoE,100.0,100.0,75.0,100.0,100.0,100.0,100.0,0.0
Mean Foundation Models,12.1446,5.3984,2.9272418325364736e+18,2.076,122.443,3.2894,4.0125,2.333744031596544e+17
