Modelo,Etanolhidratado,Gasolinac,Gasolinadeaviacao,Glp,Oleocombustivel,Oleodiesel,Querosenedeaviacao,Queroseneiluminante
Moirai,14.6044,6.9033,16.3151,3.8448,18.3521,9.7502,13.6538,4.310632383905792e+17
Time-MoE,15.2639,5.6285,13.1503,2.7551,52.8329,17.7784,17.515,4.311895104290816e+17
TimesFM,20.6051,6.3382,14.4076,2.7402,36.0117,5.5432,6.4658,2436391711539200.0
Timer,15.8455,4.4886,21.5252,2.7119,32.8571,11.7017,35.7832,8.137514011328512e+17
Chronos,14.4544,6.873,20.8714,2.7191,19.3129,5.564,6.7721,0.0
My-MoE,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0
Mean Foundation Models,15.1199,5.6036,14.93,2.6753,29.5838,9.0246,14.1159,1.653743468675072e+17
