Epoch,Train Loss
1,0.09991219639778137
2,0.09976192678396519
3,0.09383188875821921
4,0.09585834638430522
5,0.09329983935906337
6,0.09247508071936093
7,0.09158255102542731
8,0.09194091535531558
9,0.09254446511085217
10,0.09174606547905849
11,0.09065796205630669
12,0.09048543526576115
13,0.08954865313493289
14,0.08968258477174319
15,0.08926433554062477
16,0.08866210625721858
17,0.08861117236889325
18,0.08749474241183354
19,0.0888244567009119
20,0.08751750766084744
21,0.08893124816509393
22,0.08760255460555737
23,0.08932464053997627
