Modelo,Tempo (s)
Time-MoE200M,5.3069
Timer,1.2281
TimesFM,4.723
Moirai-Small,0.5932
Chronos-Bolt-Small,1.2438
My-MoE,36.125
AutoETS,0.1719
AutoARIMA,3.2624
NBEATS,7.7078
RandomForest,4.3633
XGBRegressor,1.057
