Modelo,Etanolhidratado,Gasolinac,Gasolinadeaviacao,Glp,Oleocombustivel,Oleodiesel,Querosenedeaviacao,Queroseneiluminante
UniTS,30.6077,13.4537,27.3884,7.1565,1.0894288484512563e+19,23.7058,46.2366,0.0
SimMTM,50.552,9.184,36.8757,2.4099,1.5206993136451584e+19,9.7732,43.2308,1590673434214400.0
