Modelo,Etanolhidratado,Gasolinac,Gasolinadeaviacao,Glp,Oleocombustivel,Oleodiesel,Querosenedeaviacao,Queroseneiluminante
UniTS,43.0401,18.3781,188.1426,12.4266,6.347778590507008e+17,11.8573,9.4233,3.5500863074913485e+19
SimMTM,61.3669,6.2427,195.8512,3.886,3.2247612265170207e+20,7.0642,31.0709,733823526502400.0
