Modelo,Etanolhidratado,Gasolinac,Gasolinadeaviacao,Glp,Oleocombustivel,Oleodiesel,Querosenedeaviacao,Queroseneiluminante
UniTS,19.3135,19.4363,57.3756,9.2261,10.6149,13.5219,27.8638,5.449735288651776e+17
SimMTM,27.6474,7.3443,93.087,3.376,21.0187,8.3101,45.5248,4.150806987145216e+17
