Modelo,Etanolhidratado,Gasolinac,Gasolinadeaviacao,Glp,Oleocombustivel,Oleodiesel,Querosenedeaviacao,Queroseneiluminante
Moirai,21.6412,14.4604,1.1287094167496294e+19,5.0551,277.6941,16.099,36.2408,1.2306613532622848e+18
Time-MoE,48.4204,38.9257,1.0124464559331738e+19,7.4583,1585.1272,15.5151,34.8314,7.736859597733888e+18
TimesFM,37.914,11.685,1.0112311519870976e+19,5.6995,407.5111,15.2339,34.5165,2.0031038126292992e+18
Timer,58.3034,12.8778,1.06431857985323e+19,3.9409,1071.2535,17.3295,35.8654,2.299264839450624e+17
Chronos,19.3702,11.6417,9.339221701558272e+18,5.1931,191.8119,16.2824,31.5081,0.0
My-MoE,44.6975,29.8518,1.6308234777054413e+19,15.7206,2678.9782,15.2042,50.6311,4.45127421260202e+19
Mean Foundation Models,31.7623,13.4772,1.0301255721156608e+19,4.9863,700.0828,15.9092,34.4607,1.4479949662519296e+18
