Modelo,Etanolhidratado,Gasolinac,Gasolinadeaviacao,Glp,Oleocombustivel,Oleodiesel,Querosenedeaviacao,Queroseneiluminante
Moirai,120.0474,6.591,15.6721,4.2522,3.263066012605481e+19,7.6264,13.0269,2.28576012009472e+18
Time-MoE,110.1401,40.7367,19.9159,3.4522,2.7266756215465574e+19,46.6256,10.1261,2.708595355418624e+17
TimesFM,118.7121,7.6505,19.6327,3.966,2.4057877915448115e+19,6.779,17.6857,3311377213030400.0
Timer,145.1936,17.822,19.1558,3.5652,4.4344705825531494e+19,11.8894,14.3117,8.974641792024576e+17
Chronos,148.7951,5.3626,22.4683,3.2429,2.5621694405777818e+19,7.0087,10.4337,0.0
My-MoE,72.8869,43.9862,25.0096,3.6927,2.901511198862213e+19,37.3734,13.5148,4.599745691516928e+17
Mean Foundation Models,128.5776,13.3541,15.6758,3.1783,3.0784343020824166e+19,10.6042,11.7218,6.823921349296128e+17
