Modelo,Etanolhidratado,Gasolinac,Gasolinadeaviacao,Glp,Oleocombustivel,Oleodiesel,Querosenedeaviacao,Queroseneiluminante
Moirai,30.0759,6.4568,1.1581784114331648e+18,5.0481,2.4414254115323904e+18,10.5495,36.3913,2.578945539886285e+18
Time-MoE,29.6593,19.0132,1.1527993943916544e+18,7.3913,3.795725451473715e+18,6.0139,16.4369,5.150465940311245e+18
TimesFM,28.8604,5.9225,9.868225307213824e+17,2.9482,8.976189590863872e+17,6.7536,19.6791,8.51882805297152e+16
Timer,37.0695,5.5749,6.072065849294848e+17,3.195,1.6248800804864e+18,6.0803,29.9404,5.08590968274944e+17
Chronos,29.2891,5.8563,1.1488531784400896e+18,4.2025,2.0843070413078528e+18,6.5773,21.9057,0.0
My-MoE,29.547,29.1349,1.12572703440896e+18,9.4858,1.818859551106007e+19,8.8711,18.3387,7.31234245321687e+18
Mean Foundation Models,29.4748,6.144,1.0107720199831552e+18,3.3153,2.1687916250005504e+18,5.0382,19.9578,1.574160811687936e+18
