Epoch,Train Loss
1,0.16953399777412415
2,0.16823687690954942
3,0.17388997628138617
4,0.17617454551733458
5,0.174068325987229
6,0.17267811527618995
7,0.17468477900211626
8,0.17433753838905922
9,0.17861489378488982
10,0.1743168280674861
11,0.17437166548692262
12,0.17089079664303705
