Learner,selections,avg_weight,percentage,horizon,state,year,experiment
Chronos,2727,0.6132830608734157,21.85096153846154,horizon_12,excluding_sp,2020,model_topk_2_norm_std_noise_False_ep_30_lr_0.001_2020_log
Moirai,2867,0.4897988724545356,22.97275641025641,horizon_12,excluding_sp,2020,model_topk_2_norm_std_noise_False_ep_30_lr_0.001_2020_log
Time-MoE,2010,0.4416182165668897,16.10576923076923,horizon_12,excluding_sp,2020,model_topk_2_norm_std_noise_False_ep_30_lr_0.001_2020_log
Timer,2163,0.37521760421253414,17.33173076923077,horizon_12,excluding_sp,2020,model_topk_2_norm_std_noise_False_ep_30_lr_0.001_2020_log
TimesFM,2713,0.5396518367594962,21.73878205128205,horizon_12,excluding_sp,2020,model_topk_2_norm_std_noise_False_ep_30_lr_0.001_2020_log
Chronos,3034,0.5250370617231186,24.310897435897434,horizon_12,excluding_sp,2021,model_topk_2_norm_std_noise_False_ep_30_lr_0.001_2021_log
Moirai,2379,0.5771708748044588,19.0625,horizon_12,excluding_sp,2021,model_topk_2_norm_std_noise_False_ep_30_lr_0.001_2021_log
Time-MoE,2416,0.4992453069950374,19.358974358974358,horizon_12,excluding_sp,2021,model_topk_2_norm_std_noise_False_ep_30_lr_0.001_2021_log
Timer,2150,0.4248325499125518,17.227564102564102,horizon_12,excluding_sp,2021,model_topk_2_norm_std_noise_False_ep_30_lr_0.001_2021_log
TimesFM,2501,0.46156793313681105,20.040064102564102,horizon_12,excluding_sp,2021,model_topk_2_norm_std_noise_False_ep_30_lr_0.001_2021_log
Chronos,2793,0.4518865609607475,22.379807692307693,horizon_12,excluding_sp,2022,model_topk_2_norm_std_noise_False_ep_30_lr_0.001_2022_log
Moirai,2449,0.5633919417124931,19.623397435897434,horizon_12,excluding_sp,2022,model_topk_2_norm_std_noise_False_ep_30_lr_0.001_2022_log
Time-MoE,2367,0.4836862117922021,18.966346153846153,horizon_12,excluding_sp,2022,model_topk_2_norm_std_noise_False_ep_30_lr_0.001_2022_log
Timer,2191,0.5349350319029733,17.556089743589745,horizon_12,excluding_sp,2022,model_topk_2_norm_std_noise_False_ep_30_lr_0.001_2022_log
TimesFM,2680,0.47806196006070545,21.474358974358974,horizon_12,excluding_sp,2022,model_topk_2_norm_std_noise_False_ep_30_lr_0.001_2022_log
Chronos,2881,0.5458509924859377,23.084935897435898,horizon_12,excluding_sp,2023,model_topk_2_norm_std_noise_False_ep_30_lr_0.001_2023_log
Moirai,2297,0.5348088528286271,18.40544871794872,horizon_12,excluding_sp,2023,model_topk_2_norm_std_noise_False_ep_30_lr_0.001_2023_log
Time-MoE,2189,0.4269731728791469,17.540064102564102,horizon_12,excluding_sp,2023,model_topk_2_norm_std_noise_False_ep_30_lr_0.001_2023_log
Timer,2546,0.4631732146088136,20.400641025641026,horizon_12,excluding_sp,2023,model_topk_2_norm_std_noise_False_ep_30_lr_0.001_2023_log
TimesFM,2567,0.516191692739133,20.568910256410255,horizon_12,excluding_sp,2023,model_topk_2_norm_std_noise_False_ep_30_lr_0.001_2023_log
Chronos,2466,0.41855856857073015,19.759615384615383,horizon_12,excluding_sp,2024,model_topk_2_norm_std_noise_False_ep_30_lr_0.001_2024_log
Moirai,2732,0.6587815686547651,21.891025641025642,horizon_12,excluding_sp,2024,model_topk_2_norm_std_noise_False_ep_30_lr_0.001_2024_log
Time-MoE,2167,0.4400864572927122,17.36378205128205,horizon_12,excluding_sp,2024,model_topk_2_norm_std_noise_False_ep_30_lr_0.001_2024_log
Timer,2251,0.33340400059268005,18.036858974358974,horizon_12,excluding_sp,2024,model_topk_2_norm_std_noise_False_ep_30_lr_0.001_2024_log
TimesFM,2864,0.594931411461865,22.94871794871795,horizon_12,excluding_sp,2024,model_topk_2_norm_std_noise_False_ep_30_lr_0.001_2024_log
