horizon,state,year,experiment,num_epochs,min_loss
horizon_12,excluding_sp,2020,model_topk_2_norm_std_noise_False_ep_30_lr_0.001_2020_log,30,0.1556310046177644
horizon_12,excluding_sp,2021,model_topk_2_norm_std_noise_False_ep_30_lr_0.001_2021_log,30,0.2472418730075542
horizon_12,excluding_sp,2022,model_topk_2_norm_std_noise_False_ep_30_lr_0.001_2022_log,30,0.1683482814293641
horizon_12,excluding_sp,2023,model_topk_2_norm_std_noise_False_ep_30_lr_0.001_2023_log,30,0.124339348421647
horizon_12,excluding_sp,2024,model_topk_2_norm_std_noise_False_ep_30_lr_0.001_2024_log,30,0.1415114236565736
horizon_24,excluding_sp,2020,model_topk_2_norm_std_noise_False_ep_30_lr_0.001_2020_log,30,0.2118825797851269
horizon_24,excluding_sp,2021,model_topk_2_norm_std_noise_False_ep_30_lr_0.001_2021_log,30,0.1681812806771351
horizon_24,excluding_sp,2022,model_topk_2_norm_std_noise_False_ep_30_lr_0.001_2022_log,30,0.2469256623433186
horizon_24,excluding_sp,2023,model_topk_2_norm_std_noise_False_ep_30_lr_0.001_2023_log,30,0.2383837573803388
horizon_24,excluding_sp,2024,model_topk_2_norm_std_noise_False_ep_30_lr_0.001_2024_log,30,0.1545405983924865
horizon_3,excluding_sp,2020,model_topk_2_norm_std_noise_False_ep_30_lr_0.001_2020_log,30,0.0833369487753281
horizon_3,excluding_sp,2021,model_topk_2_norm_std_noise_False_ep_30_lr_0.001_2021_log,30,0.0850778772280766
horizon_3,excluding_sp,2022,model_topk_2_norm_std_noise_False_ep_30_lr_0.001_2022_log,30,0.0606430330528662
horizon_3,excluding_sp,2023,model_topk_2_norm_std_noise_False_ep_30_lr_0.001_2023_log,30,0.0692571057723118
horizon_3,excluding_sp,2024,model_topk_2_norm_std_noise_False_ep_30_lr_0.001_2024_log,30,0.0928737091330381
horizon_6,excluding_sp,2020,model_topk_2_norm_std_noise_False_ep_30_lr_0.001_2020_log,30,0.1183531089470936
horizon_6,excluding_sp,2021,model_topk_2_norm_std_noise_False_ep_30_lr_0.001_2021_log,30,0.125099034836659
horizon_6,excluding_sp,2022,model_topk_2_norm_std_noise_False_ep_30_lr_0.001_2022_log,30,0.0836612530625783
horizon_6,excluding_sp,2023,model_topk_2_norm_std_noise_False_ep_30_lr_0.001_2023_log,30,0.086072366971236
horizon_6,excluding_sp,2024,model_topk_2_norm_std_noise_False_ep_30_lr_0.001_2024_log,30,0.1140995862392278
