Modelo,Etanolhidratado,Gasolinac,Gasolinadeaviacao,Glp,Oleocombustivel,Oleodiesel,Querosenedeaviacao,Queroseneiluminante
Moirai,15.911,6.0587,1.275782991183872e+18,7.1679,4.2355846486687744e+18,12.3372,22.4795,1.3017061252923392e+18
Time-MoE,24.5347,23.0659,1.2412630505357312e+18,9.7112,6.17273730573271e+18,24.655,14.5969,1.8958370044116992e+18
TimesFM,20.1172,6.1931,1.3549997974880256e+18,5.3017,1.1332047872196608e+18,6.7401,19.2429,0.0
Timer,16.9454,11.9604,1.057209421135872e+18,6.7644,9.70882768919593e+18,6.276,18.869,9.05395748995072e+17
Chronos,16.5663,5.6411,1.2362697215574016e+18,5.7517,2.5624221564534784e+18,8.5801,19.5895,0.0
My-MoE,30.4307,31.9105,1.8312701168058368e+18,16.471,4.865355445583217e+19,27.2476,18.6455,3.706710708075889e+19
Mean Foundation Models,17.7552,10.1647,1.233104974905344e+18,6.7703,4.737323157684224e+18,11.1563,17.8379,2.32253980409856e+17
