Modelo,Etanolhidratado,Gasolinac,Gasolinadeaviacao,Glp,Oleocombustivel,Oleodiesel,Querosenedeaviacao,Queroseneiluminante
Moirai,6.2207,3.6684,17.1884,6.6433,23.7571,9.5399,4.3416,9.86011791219753e+18
Time-MoE,11.3874,4.5833,24.4884,3.2824,97.5662,15.1996,10.9749,1.3035764332258918e+19
TimesFM,8.6613,2.9196,13.8802,3.1547,51.3447,4.0311,4.018,2.083482863927296e+17
Timer,15.4821,7.6205,19.9925,4.0975,41.5519,4.1348,4.7523,5.741572410834944e+19
Chronos,3.3093,3.8245,16.4643,2.7372,40.0043,4.6024,3.8336,4.4405241671581696e+18
My-MoE,36.5512,4.6365,72.2552,3.2303,752.6972,16.3528,28.7278,1.300800870740394e+20
Mean Foundation Models,8.8775,2.1174,17.8587,3.297,31.7882,5.4905,4.6449,1.6928520825890406e+19
