Modelo,Etanolhidratado,Gasolinac,Gasolinadeaviacao,Glp,Oleocombustivel,Oleodiesel,Querosenedeaviacao,Queroseneiluminante
Moirai,10.8135,3.4022,40.7462,4.396,2.3287340166702694e+20,4.8695,12.7532,2.689626847104205e+18
Time-MoE,14.0964,6.2206,31.1175,3.0018,4.486429928669053e+20,9.7196,9.6784,2.682998209327923e+18
TimesFM,22.4852,4.3007,32.4434,2.7585,1.8401793564464906e+20,5.6706,9.3437,58.3333
Timer,5.6072,2.2009,27.604,3.807,9.653044825754173e+19,5.0572,10.4708,1.7262435635298304e+18
Chronos,11.6503,2.7941,35.8642,3.0038,2.4540395844518543e+20,6.6309,13.9899,6.06724260102144e+17
My-MoE,35.9489,27.1655,39.7956,6.6154,7.445709674613047e+20,12.3585,11.3248,1.261818527791186e+19
Mean Foundation Models,10.8253,3.1101,32.0241,2.9536,2.4149376524332564e+20,3.4364,10.2174,1.4877350101516288e+18
