Epoch,Train Loss
1,0.10022829129145695
2,0.09556832107213828
3,0.0948047351378661
4,0.09414106091627708
5,0.09418620226474908
6,0.09272017100682625
7,0.09132743913393754
8,0.0893892663029524
9,0.0904112160205841
10,0.09186386546263328
11,0.08877685551459973
12,0.08896420322931729
13,0.08962031797720836
14,0.08772354744947873
15,0.08962516887829854
16,0.08895943457117447
17,0.08939293542733559
18,0.08926703780889511
19,0.08792611584067345
20,0.08796719891520646
21,0.08867734441390404
22,0.08721370479235283
23,0.08917530683370736
24,0.08796940743923187
25,0.08877031619732197
26,0.08844798574080834
27,0.08890231641439292
28,0.08860348652188595
29,0.08788805283032931
30,0.08862641396430823
