Epoch,Train Loss
1,0.27541653238810027
2,0.2678103515735039
3,0.2662048775416154
4,0.2636797382281377
5,0.2609861263862023
6,0.2592305770287147
7,0.2580543550161215
8,0.25685054063796997
9,0.2560371458530426
10,0.25791364908218384
11,0.2565849973605229
12,0.2559661108713884
13,0.25528887372750503
14,0.2557394573321709
15,0.25397993051088774
16,0.2552878214762761
17,0.2538082507940439
18,0.25339146760793835
19,0.25277372277699983
20,0.25424962089611935
21,0.2524873728935535
22,0.25302693477043736
23,0.25200457527087283
24,0.2529565967046298
25,0.25233272864268375
26,0.2529784601468306
27,0.25042134752640355
28,0.25160634976166946
29,0.25148935042894804
30,0.25274940178944516
