Modelo,Etanolhidratado,Gasolinac,Gasolinadeaviacao,Glp,Oleocombustivel,Oleodiesel,Querosenedeaviacao,Queroseneiluminante
Moirai,6.6586,3.0268,29.3168,4.336,394.3963,7.4019,6.9329,5.034457585156096e+17
Time-MoE,10.8636,5.2303,25.3407,5.5183,532.9432,15.4474,3.7623,7.072173143359488e+17
TimesFM,9.1816,5.0427,24.6631,4.6749,222.4217,7.1828,4.8723,0.0
Timer,9.4796,5.5637,26.3545,6.1185,312.1593,8.9319,4.0097,0.0
Chronos,15.6062,4.9151,24.4948,5.6357,120.1502,8.2154,3.3801,4.9147025555456e+16
My-MoE,5.19,4.4262,26.4648,4.7876,179.3603,7.2475,4.2866,2.620069851745485e+18
Mean Foundation Models,9.4387,4.6481,23.7694,5.1867,313.9922,9.1503,3.4497,4.51519040192512e+16
