Modelo,Etanolhidratado,Gasolinac,Gasolinadeaviacao,Glp,Oleocombustivel,Oleodiesel,Querosenedeaviacao,Queroseneiluminante
Moirai,35.7658,7.2459,352.774,3.232,489.1545,6.7057,18.5065,2.7173134947844096e+18
Time-MoE,28.296,4.4191,350.3795,4.0755,36.7606,3.6632,13.2539,9.581136808247296e+17
TimesFM,34.3024,6.1124,91.3087,3.4792,100.0,6.1914,18.4138,4.1274350501888e+16
Timer,41.096,3.6856,875.5404,1.8101,72.5492,5.0825,10.3749,2.61406742020096e+17
Chronos,26.9626,5.8952,149.9269,2.01,100.0,9.1537,17.6303,2.5099788877824e+16
My-MoE,26.9812,3.849,482.3102,2.9923,94.201,6.3787,19.2287,4.68056945983488e+17
Mean Foundation Models,33.2846,5.4716,354.0468,1.8481,17.4696,6.0015,15.4146,7.930420351991808e+17
