Modelo,Etanolhidratado,Gasolinac,Gasolinadeaviacao,Glp,Oleocombustivel,Oleodiesel,Querosenedeaviacao,Queroseneiluminante
Moirai,5.9677,6.0632,16.1777,5.5737,180234.5581,11.811,51.9192,6.703449664126976e+18
Time-MoE,18.5292,9.4714,16.6572,4.4975,219812.085,10.5431,17.8942,0.0
TimesFM,24.8237,8.6477,17.0816,5.3547,100.0,4.4995,62.386,0.0
Timer,26.519,10.6995,18.3669,4.2566,106216.0889,3.5687,34.8608,1.4832042491510784e+18
Chronos,16.3458,8.0594,19.441,5.034,96.8786,5.9524,10.9996,0.0
My-MoE,24.8237,8.1538,17.3614,5.3547,60751.2512,2.9321,62.386,3.531240506392576e+17
Mean Foundation Models,18.3641,8.2844,17.2489,4.9158,93203.54,5.1511,29.8367,1.2694440489517056e+18
