Modelo,Etanolhidratado,Gasolinac,Gasolinadeaviacao,Glp,Oleocombustivel,Oleodiesel,Querosenedeaviacao,Queroseneiluminante
Moirai,21.6373,4.2632,21.809,10.2694,8.396,5.5597,17.2516,26.38
Time-MoE,26.9768,4.5481,21.0867,5.898,34.935,11.9907,5.8813,12.3115
TimesFM,24.334,4.0074,22.9821,7.1538,14.4508,4.702,5.9463,12.933
Timer,28.2097,3.6732,17.725,4.2366,38.9262,5.9294,10.6225,43.4655
Chronos,29.1418,4.096,21.2102,7.6577,13.8671,5.6937,8.452,21.2787
My-MoE,27.5852,4.0074,22.9821,7.1538,49.1579,4.702,5.9463,12.4131
Mean Foundation Models,26.0599,2.9718,20.8287,6.7721,19.5748,5.8333,5.1548,11.0158
