Modelo,Etanolhidratado,Gasolinac,Gasolinadeaviacao,Glp,Oleocombustivel,Oleodiesel,Querosenedeaviacao,Queroseneiluminante
Moirai,24.89,7.4071,231.9062,4.5977,3.895907797035909e+19,5.4325,10.7434,9.402989081001984e+17
Time-MoE,23.2321,2.815,196.4007,1.6205,1.4531851765311078e+19,4.4757,8.1496,8.812682870259712e+17
TimesFM,24.1083,4.23,205.8239,2.1999,0.0,1.831,5.5103,0.0
Timer,20.7869,4.7558,158.7019,1.8222,1.14152714534912e+19,3.4415,8.8175,3.14632124235776e+16
Chronos,20.9767,3.8947,206.0319,2.9129,0.0,6.3211,10.5575,0.0
My-MoE,100.0,100.0,100.0,100.0,0.0,100.0,100.0,0.0
Mean Foundation Models,22.7988,3.9955,199.7156,2.5313,1.0549680924524544e+19,3.9324,7.803,1.964750506295296e+17
