Modelo,Tempo (s)
Time-MoE200M,5.2832
Timer,1.3396
TimesFM,5.0946
Moirai-Small,0.6463
Chronos-Bolt-Small,1.2646
My-MoE,11.3767
AutoETS,0.1532
AutoARIMA,3.5663
NBEATS,7.4146
RandomForest,4.3896
XGBRegressor,1.1417
