Epoch,Train Loss
1,0.22749016605890715
2,0.22622170585852402
3,0.2257533738246331
4,0.2212872849060939
5,0.22541691821355087
6,0.21185004711151123
7,0.20793769451288077
8,0.21792072286972633
9,0.22519941742603594
10,0.21617379555335411
11,0.21701446175575256
12,0.22942582689798796
13,0.21853842643591073
14,0.21473212425525373
15,0.2229249316912431
16,0.20706438559752244
17,0.21389378034151518
18,0.21915098566275376
19,0.2100986253756743
20,0.20826481397335345
21,0.20865662969075716
22,0.2088378782455738
23,0.2256273329257965
24,0.20846440471135652
25,0.202952035344564
26,0.21165491525943464
27,0.20919237916286176
28,0.2116163201056994
29,0.20268230484082148
30,0.21321978706579942
