Modelo,Etanolhidratado,Gasolinac,Gasolinadeaviacao,Glp,Oleocombustivel,Oleodiesel,Querosenedeaviacao,Queroseneiluminante
Moirai,40.811,6.6133,66.1954,6.2399,123.8271,5.6644,26.2147,176.3463
Time-MoE,32.2242,33.021,46.454,16.9247,161.299,20.7022,11.7856,1214.6028
TimesFM,26.1385,8.8697,32.4973,2.3145,117.8808,12.8443,24.1111,157.9662
Timer,17.1389,5.3284,36.154,4.225,118.8525,9.4739,21.6944,1040.3736
Chronos,27.5021,4.7507,46.5664,2.9507,91.8375,4.6442,29.6184,69.595
My-MoE,32.2243,7.6762,45.4547,4.6465,125.4661,7.0965,26.3775,76.4284
Mean Foundation Models,27.7177,10.4143,43.8958,5.4127,121.607,8.0774,19.6544,495.859
