Modelo,Etanolhidratado,Gasolinac,Gasolinadeaviacao,Glp,Oleocombustivel,Oleodiesel,Querosenedeaviacao,Queroseneiluminante
Moirai,25.6155,8.6661,49.4565,7.3122,2.0041066445432422e+20,7.2506,23.0084,1.852991699156992e+18
Time-MoE,29.2098,11.4533,30.323,4.0666,2.329737595908522e+20,35.8559,17.4911,6.291135380691354e+18
TimesFM,35.2987,3.0773,34.794,4.3349,2.145120934950863e+20,7.4509,18.3629,2.72998137331712e+16
Timer,32.9509,5.334,40.2885,4.0979,2.609754620200747e+20,9.7666,41.7248,3.019577831194624e+18
Chronos,29.1134,5.3834,34.0469,4.6649,2.663410237880402e+20,6.2186,23.4656,7.78044801286144e+16
My-MoE,100.0,100.0,100.0,100.0,95.8333,100.0,100.0,4.1667
Mean Foundation Models,28.1917,3.4187,32.8116,4.3122,2.3504260066967552e+20,12.8455,24.7176,2.1929516750340096e+18
