Modelo,Etanolhidratado,Gasolinac,Gasolinadeaviacao,Glp,Oleocombustivel,Oleodiesel,Querosenedeaviacao,Queroseneiluminante
Moirai,40.4854,16.3844,19.1762,8.4843,24.9479,10.3174,136.3103,4.856932413420339e+18
Time-MoE,12.2734,16.6431,23.151,3.4033,91.5346,19.3102,109.4077,1.118209767899136e+19
TimesFM,17.539,16.0056,10.1101,3.1585,15.1164,4.0275,144.1083,97.5593
Timer,14.8825,18.3867,19.6543,5.9657,52.3424,7.5966,115.0,7.526614935640474e+18
Chronos,37.2182,16.4292,8.9627,3.3977,25.9389,4.1755,144.127,4.5138113416134656e+18
My-MoE,100.0,100.0,100.0,100.0,100.0,100.0,100.0,83.3333
Mean Foundation Models,21.4705,16.4698,14.9742,3.9875,35.5449,7.195,129.7877,4.985099820990464e+18
