Modelo,Etanolhidratado,Gasolinac,Gasolinadeaviacao,Glp,Oleocombustivel,Oleodiesel,Querosenedeaviacao,Queroseneiluminante
Moirai,80.6083,12.1932,4.328740771332096e+17,6.4705,2.3389153225447834e+19,7.2811,253.8018,2.9454258650742784e+18
Time-MoE,69.3504,15.5662,4.356341304918016e+17,6.7001,1.9393081293511066e+19,10.5611,249.521,5.746941119954944e+17
TimesFM,56.3148,10.6129,3.943639776493568e+17,3.4544,3.921568422743245e+18,4.5791,232.4732,4.38797481279488e+16
Timer,148.9683,9.3168,5.840442021117952e+17,4.1299,3.784942936077107e+18,5.884,240.0356,1.96591591882752e+17
Chronos,69.2803,9.302,3.505186429468672e+17,3.8064,2.0531685284118528e+18,4.9862,250.5255,8102760310374400.0
My-MoE,100.0,100.0,75.0,100.0,79.1667,100.0,100.0,0.0
Mean Foundation Models,82.4045,9.8643,4.394870114353152e+17,4.0564,1.0508383095986586e+19,6.1583,245.2714,7.441316455645184e+17
