Modelo,Etanolhidratado,Gasolinac,Gasolinadeaviacao,Glp,Oleocombustivel,Oleodiesel,Querosenedeaviacao,Queroseneiluminante
Moirai,35.4938,9.3752,15.8758,8.2744,19.4735,6.9645,13.3895,252.3664
Time-MoE,26.9094,18.7879,16.6403,9.6096,27.4906,28.9931,11.0439,872.6682
TimesFM,17.1625,12.9457,25.6472,3.3057,19.2345,4.8429,11.3847,122.2247
Timer,18.5394,8.0073,26.7703,6.238,29.9286,7.488,15.1363,73.2557
Chronos,46.8486,11.0351,18.5123,3.4581,23.3093,6.2977,13.9346,90.1842
My-MoE,26.9094,12.9457,25.6472,3.3057,26.4246,4.8429,11.3847,872.6499
Mean Foundation Models,24.6045,11.847,18.8526,5.4767,18.5018,6.95,11.3711,269.1005
