horizon,state,year,experiment,num_epochs,min_loss
horizon_12,excluding_sp,2020,model_topk_2_norm_std_noise_True_ep_100_lr_0.001_2020_log,41,0.1587002592591139
horizon_12,excluding_sp,2021,model_topk_2_norm_std_noise_True_ep_100_lr_0.001_2021_log,44,0.2520479468198923
horizon_12,excluding_sp,2022,model_topk_2_norm_std_noise_True_ep_100_lr_0.001_2022_log,56,0.1717143620436008
horizon_12,excluding_sp,2023,model_topk_2_norm_std_noise_True_ep_100_lr_0.001_2023_log,30,0.1321641585001578
horizon_12,excluding_sp,2024,model_topk_2_norm_std_noise_True_ep_100_lr_0.001_2024_log,71,0.1390695778223184
horizon_24,excluding_sp,2020,model_topk_2_norm_std_noise_True_ep_100_lr_0.001_2020_log,65,0.2119675003565274
horizon_24,excluding_sp,2021,model_topk_2_norm_std_noise_True_ep_100_lr_0.001_2021_log,55,0.1697930991649627
horizon_24,excluding_sp,2022,model_topk_2_norm_std_noise_True_ep_100_lr_0.001_2022_log,68,0.246702023423635
horizon_24,excluding_sp,2023,model_topk_2_norm_std_noise_True_ep_100_lr_0.001_2023_log,60,0.2414760486437724
horizon_24,excluding_sp,2024,model_topk_2_norm_std_noise_True_ep_100_lr_0.001_2024_log,35,0.1620181546761439
horizon_3,excluding_sp,2020,model_topk_2_norm_std_noise_True_ep_100_lr_0.001_2020_log,54,0.0843789497247109
horizon_3,excluding_sp,2021,model_topk_2_norm_std_noise_True_ep_100_lr_0.001_2021_log,85,0.0835264674746073
horizon_3,excluding_sp,2022,model_topk_2_norm_std_noise_True_ep_100_lr_0.001_2022_log,41,0.0631214626706563
horizon_3,excluding_sp,2023,model_topk_2_norm_std_noise_True_ep_100_lr_0.001_2023_log,46,0.0705339771050673
horizon_3,excluding_sp,2024,model_topk_2_norm_std_noise_True_ep_100_lr_0.001_2024_log,38,0.0940509392664982
horizon_6,excluding_sp,2020,model_topk_2_norm_std_noise_True_ep_100_lr_0.001_2020_log,49,0.1231262615093818
horizon_6,excluding_sp,2021,model_topk_2_norm_std_noise_True_ep_100_lr_0.001_2021_log,43,0.1270593886192028
horizon_6,excluding_sp,2022,model_topk_2_norm_std_noise_True_ep_100_lr_0.001_2022_log,76,0.0845321571597686
horizon_6,excluding_sp,2023,model_topk_2_norm_std_noise_True_ep_100_lr_0.001_2023_log,32,0.0872137047923528
horizon_6,excluding_sp,2024,model_topk_2_norm_std_noise_True_ep_100_lr_0.001_2024_log,39,0.1160586241346139
