Modelo,Etanolhidratado,Gasolinac,Gasolinadeaviacao,Glp,Oleocombustivel,Oleodiesel,Querosenedeaviacao,Queroseneiluminante
Time-MoE,21.5801,20.7225,14.4881,2.1017,28.123,20.6087,21.735,4.238031062040576e+18
Timer,12.6378,24.6244,11.4726,1.7796,34.9854,6.0789,12.8225,3.9817714088280064e+18
TimesFM,20.659,19.6023,12.6897,2.1898,41.8634,3.7432,17.865,2.935760255922995e+18
Morai,34.3865,19.0,12.5478,8.0961,23.7784,9.541,20.2803,6.150759850704896e+17
Chronos,36.8384,20.7324,11.1103,3.2609,17.8359,3.399,14.9856,86.2761
My-MoE,26.5246,20.1134,14.0701,2.1532,16.6622,4.3826,16.3203,3.434773608189133e+18
