horizon,state,year,experiment,num_epochs,min_loss
horizon_12,excluding_sp,2020,model_topk_2_norm_minmax_noise_True_ep_30_lr_0.0001_2020_log,23,0.175219626380847
horizon_12,excluding_sp,2021,model_topk_2_norm_minmax_noise_True_ep_30_lr_0.0001_2021_log,22,0.269513875246048
horizon_12,excluding_sp,2022,model_topk_2_norm_minmax_noise_True_ep_30_lr_0.0001_2022_log,13,0.2023877157614781
horizon_12,excluding_sp,2023,model_topk_2_norm_minmax_noise_True_ep_30_lr_0.0001_2023_log,30,0.140028127684043
horizon_12,excluding_sp,2024,model_topk_2_norm_minmax_noise_True_ep_30_lr_0.0001_2024_log,30,0.1564178134386356
horizon_24,excluding_sp,2020,model_topk_2_norm_minmax_noise_True_ep_30_lr_0.0001_2020_log,27,0.2636063832503099
horizon_24,excluding_sp,2021,model_topk_2_norm_minmax_noise_True_ep_30_lr_0.0001_2021_log,30,0.1947077065706253
horizon_24,excluding_sp,2022,model_topk_2_norm_minmax_noise_True_ep_30_lr_0.0001_2022_log,30,0.2712295399262355
horizon_24,excluding_sp,2023,model_topk_2_norm_minmax_noise_True_ep_30_lr_0.0001_2023_log,30,0.2615889769334059
horizon_24,excluding_sp,2024,model_topk_2_norm_minmax_noise_True_ep_30_lr_0.0001_2024_log,30,0.1879650640946168
horizon_3,excluding_sp,2020,model_topk_2_norm_minmax_noise_True_ep_30_lr_0.0001_2020_log,30,0.0950703987708458
horizon_3,excluding_sp,2021,model_topk_2_norm_minmax_noise_True_ep_30_lr_0.0001_2021_log,27,0.0946181955245824
horizon_3,excluding_sp,2022,model_topk_2_norm_minmax_noise_True_ep_30_lr_0.0001_2022_log,13,0.0703388380889709
horizon_3,excluding_sp,2023,model_topk_2_norm_minmax_noise_True_ep_30_lr_0.0001_2023_log,14,0.0832285777880595
horizon_3,excluding_sp,2024,model_topk_2_norm_minmax_noise_True_ep_30_lr_0.0001_2024_log,30,0.1063176823350099
horizon_6,excluding_sp,2020,model_topk_2_norm_minmax_noise_True_ep_30_lr_0.0001_2020_log,30,0.1380669027566909
horizon_6,excluding_sp,2021,model_topk_2_norm_minmax_noise_True_ep_30_lr_0.0001_2021_log,13,0.1455993010447575
horizon_6,excluding_sp,2022,model_topk_2_norm_minmax_noise_True_ep_30_lr_0.0001_2022_log,11,0.1010797126935078
horizon_6,excluding_sp,2023,model_topk_2_norm_minmax_noise_True_ep_30_lr_0.0001_2023_log,12,0.1005913363053248
horizon_6,excluding_sp,2024,model_topk_2_norm_minmax_noise_True_ep_30_lr_0.0001_2024_log,30,0.1263972944938219
