Learner,selections,avg_weight,percentage,horizon,state,year,experiment
Chronos,2474,0.5175124976720749,29.735576923076923,horizon_12,excluding_sp,2020,model_topk_2_norm_std_noise_False_ep_20_lr_0.0001_2020_log
Moirai,1803,0.4902267254066679,21.670673076923077,horizon_12,excluding_sp,2020,model_topk_2_norm_std_noise_False_ep_20_lr_0.0001_2020_log
Time-MoE,1034,0.4787923786176704,12.427884615384615,horizon_12,excluding_sp,2020,model_topk_2_norm_std_noise_False_ep_20_lr_0.0001_2020_log
Timer,1382,0.47901067355520993,16.610576923076923,horizon_12,excluding_sp,2020,model_topk_2_norm_std_noise_False_ep_20_lr_0.0001_2020_log
TimesFM,1627,0.5155078211699663,19.55528846153846,horizon_12,excluding_sp,2020,model_topk_2_norm_std_noise_False_ep_20_lr_0.0001_2020_log
Chronos,2000,0.5096509882211685,24.03846153846154,horizon_12,excluding_sp,2021,model_topk_2_norm_std_noise_False_ep_20_lr_0.0001_2021_log
Moirai,1356,0.48408034584515214,16.298076923076923,horizon_12,excluding_sp,2021,model_topk_2_norm_std_noise_False_ep_20_lr_0.0001_2021_log
Time-MoE,1260,0.4918471525822367,15.14423076923077,horizon_12,excluding_sp,2021,model_topk_2_norm_std_noise_False_ep_20_lr_0.0001_2021_log
Timer,1456,0.4805633686892279,17.5,horizon_12,excluding_sp,2021,model_topk_2_norm_std_noise_False_ep_20_lr_0.0001_2021_log
TimesFM,2248,0.5181749987671171,27.01923076923077,horizon_12,excluding_sp,2021,model_topk_2_norm_std_noise_False_ep_20_lr_0.0001_2021_log
Chronos,2117,0.5060625872664931,25.44471153846154,horizon_12,excluding_sp,2022,model_topk_2_norm_std_noise_False_ep_20_lr_0.0001_2022_log
Moirai,1816,0.4974933571227321,21.826923076923077,horizon_12,excluding_sp,2022,model_topk_2_norm_std_noise_False_ep_20_lr_0.0001_2022_log
Time-MoE,1171,0.49259076716042705,14.07451923076923,horizon_12,excluding_sp,2022,model_topk_2_norm_std_noise_False_ep_20_lr_0.0001_2022_log
Timer,1597,0.4893757714356343,19.19471153846154,horizon_12,excluding_sp,2022,model_topk_2_norm_std_noise_False_ep_20_lr_0.0001_2022_log
TimesFM,1619,0.5107230847267695,19.459134615384617,horizon_12,excluding_sp,2022,model_topk_2_norm_std_noise_False_ep_20_lr_0.0001_2022_log
Chronos,2377,0.543589041721535,28.56971153846154,horizon_12,excluding_sp,2023,model_topk_2_norm_std_noise_False_ep_20_lr_0.0001_2023_log
Moirai,1631,0.497788544997783,19.603365384615383,horizon_12,excluding_sp,2023,model_topk_2_norm_std_noise_False_ep_20_lr_0.0001_2023_log
Time-MoE,1247,0.48820855369927313,14.98798076923077,horizon_12,excluding_sp,2023,model_topk_2_norm_std_noise_False_ep_20_lr_0.0001_2023_log
Timer,1507,0.4676730821246569,18.11298076923077,horizon_12,excluding_sp,2023,model_topk_2_norm_std_noise_False_ep_20_lr_0.0001_2023_log
TimesFM,1558,0.47651882404616924,18.72596153846154,horizon_12,excluding_sp,2023,model_topk_2_norm_std_noise_False_ep_20_lr_0.0001_2023_log
Chronos,1649,0.46187305145458135,19.81971153846154,horizon_12,excluding_sp,2024,model_topk_2_norm_std_noise_False_ep_20_lr_0.0001_2024_log
