Modelo,Etanolhidratado,Gasolinac,Gasolinadeaviacao,Glp,Oleocombustivel,Oleodiesel,Querosenedeaviacao,Queroseneiluminante
Time-MoE,15.2348,14.1769,16.7499,4.0019,87.8739,13.503,183.5914,7.778568025145344e+18
Timer,26.3414,14.8209,23.9152,4.4527,58.173,5.3137,213.9651,4.6173770906127565e+19
TimesFM,13.6967,15.1858,8.5206,3.8067,15.0261,4.9884,212.3583,76.9035
Morai,21.801,18.1401,13.5648,7.6669,16.8309,8.513,199.7321,7.31618730794025e+18
Chronos,21.2783,13.8044,7.0591,3.5293,26.0391,5.0753,208.9084,4.761938903747789e+18
My-MoE,14.7182,14.1102,10.5422,3.2858,32.6576,4.7012,210.2621,5.553697226909286e+18
