Epoch,Train Loss
1,0.07970995513292459
2,0.0764374377635809
3,0.07776309950993611
4,0.0749733465222212
5,0.07405692281631324
6,0.07343964278697968
7,0.07488013230837308
8,0.07530430303170131
9,0.07389010374362652
10,0.07438301753539306
11,0.07619770100483528
12,0.07841863483190536
13,0.07326336147693488
14,0.07564977384530581
15,0.07614913009680234
16,0.07672780780838086
17,0.07867748061051735
18,0.07627265327251874
19,0.07793057537995852
20,0.07499936882119912
21,0.07638637692882465
22,0.07390607492281841
23,0.07760197726579812
