horizon,state,year,experiment,num_epochs,min_loss
horizon_12,excluding_sp,2020,model_topk_2_norm_minmax_noise_True_ep_80_lr_0.001_2020_log,13,0.1628519434195298
horizon_12,excluding_sp,2021,model_topk_2_norm_minmax_noise_True_ep_80_lr_0.001_2021_log,30,0.2547760032690488
horizon_12,excluding_sp,2022,model_topk_2_norm_minmax_noise_True_ep_80_lr_0.001_2022_log,16,0.1825282550775087
horizon_12,excluding_sp,2023,model_topk_2_norm_minmax_noise_True_ep_80_lr_0.001_2023_log,25,0.1321641585001578
horizon_12,excluding_sp,2024,model_topk_2_norm_minmax_noise_True_ep_80_lr_0.001_2024_log,32,0.1414246272582274
horizon_24,excluding_sp,2020,model_topk_2_norm_minmax_noise_True_ep_80_lr_0.001_2020_log,34,0.2219141033979562
horizon_24,excluding_sp,2021,model_topk_2_norm_minmax_noise_True_ep_80_lr_0.001_2021_log,23,0.1765345976902888
horizon_24,excluding_sp,2022,model_topk_2_norm_minmax_noise_True_ep_80_lr_0.001_2022_log,34,0.251010292997727
horizon_24,excluding_sp,2023,model_topk_2_norm_minmax_noise_True_ep_80_lr_0.001_2023_log,23,0.2494742778631357
horizon_24,excluding_sp,2024,model_topk_2_norm_minmax_noise_True_ep_80_lr_0.001_2024_log,14,0.172325085562009
horizon_3,excluding_sp,2020,model_topk_2_norm_minmax_noise_True_ep_80_lr_0.001_2020_log,23,0.0865914924786641
horizon_3,excluding_sp,2021,model_topk_2_norm_minmax_noise_True_ep_80_lr_0.001_2021_log,23,0.0874947424118335
horizon_3,excluding_sp,2022,model_topk_2_norm_minmax_noise_True_ep_80_lr_0.001_2022_log,36,0.0631214569394405
horizon_3,excluding_sp,2023,model_topk_2_norm_minmax_noise_True_ep_80_lr_0.001_2023_log,32,0.0719197822304872
horizon_3,excluding_sp,2024,model_topk_2_norm_minmax_noise_True_ep_80_lr_0.001_2024_log,17,0.09719074345552
horizon_6,excluding_sp,2020,model_topk_2_norm_minmax_noise_True_ep_80_lr_0.001_2020_log,21,0.1265131561801983
horizon_6,excluding_sp,2021,model_topk_2_norm_minmax_noise_True_ep_80_lr_0.001_2021_log,10,0.1355515494942665
horizon_6,excluding_sp,2022,model_topk_2_norm_minmax_noise_True_ep_80_lr_0.001_2022_log,19,0.090283059156858
horizon_6,excluding_sp,2023,model_topk_2_norm_minmax_noise_True_ep_80_lr_0.001_2023_log,19,0.0877235485957219
horizon_6,excluding_sp,2024,model_topk_2_norm_minmax_noise_True_ep_80_lr_0.001_2024_log,19,0.1190814352952517
