Learner,selections,avg_weight,percentage,horizon,state,year,experiment
Chronos,565,1.0,19.40247252747253,horizon_12,excluding_sp,2020,model_topk_1_norm_minmax_noise_True_ep_20_lr_0.0001_2020_log
Moirai,579,1.0,19.88324175824176,horizon_12,excluding_sp,2020,model_topk_1_norm_minmax_noise_True_ep_20_lr_0.0001_2020_log
Time-MoE,583,1.0,20.020604395604394,horizon_12,excluding_sp,2020,model_topk_1_norm_minmax_noise_True_ep_20_lr_0.0001_2020_log
Timer,600,1.0,20.604395604395606,horizon_12,excluding_sp,2020,model_topk_1_norm_minmax_noise_True_ep_20_lr_0.0001_2020_log
TimesFM,585,1.0,20.089285714285715,horizon_12,excluding_sp,2020,model_topk_1_norm_minmax_noise_True_ep_20_lr_0.0001_2020_log
Chronos,810,1.0,19.471153846153847,horizon_12,excluding_sp,2021,model_topk_1_norm_minmax_noise_True_ep_20_lr_0.0001_2021_log
Moirai,844,1.0,20.28846153846154,horizon_12,excluding_sp,2021,model_topk_1_norm_minmax_noise_True_ep_20_lr_0.0001_2021_log
Time-MoE,835,1.0,20.072115384615383,horizon_12,excluding_sp,2021,model_topk_1_norm_minmax_noise_True_ep_20_lr_0.0001_2021_log
Timer,832,1.0,20.0,horizon_12,excluding_sp,2021,model_topk_1_norm_minmax_noise_True_ep_20_lr_0.0001_2021_log
TimesFM,839,1.0,20.16826923076923,horizon_12,excluding_sp,2021,model_topk_1_norm_minmax_noise_True_ep_20_lr_0.0001_2021_log
Chronos,713,1.0,20.164027149321267,horizon_12,excluding_sp,2022,model_topk_1_norm_minmax_noise_True_ep_20_lr_0.0001_2022_log
Moirai,685,1.0,19.372171945701357,horizon_12,excluding_sp,2022,model_topk_1_norm_minmax_noise_True_ep_20_lr_0.0001_2022_log
Time-MoE,719,1.0,20.33371040723982,horizon_12,excluding_sp,2022,model_topk_1_norm_minmax_noise_True_ep_20_lr_0.0001_2022_log
Timer,734,1.0,20.757918552036198,horizon_12,excluding_sp,2022,model_topk_1_norm_minmax_noise_True_ep_20_lr_0.0001_2022_log
TimesFM,685,1.0,19.372171945701357,horizon_12,excluding_sp,2022,model_topk_1_norm_minmax_noise_True_ep_20_lr_0.0001_2022_log
