Epoch,Train Loss
1,0.2849218272245847
2,0.2725695279928354
3,0.2724701441251315
4,0.2693125204398082
5,0.27348931706868684
6,0.26891960776769197
7,0.2687481206197005
8,0.2705061389849736
9,0.27000648356401
10,0.26793189576038945
11,0.26529739453242374
12,0.264356798850573
13,0.2649853859956448
14,0.2635101859386151
15,0.26397093442770153
16,0.2662267925647589
17,0.2652876732441095
18,0.2647146445054274
19,0.26332322221535903
20,0.2661728194126716
21,0.26368410885334015
22,0.2606504261493683
23,0.2598916200491098
24,0.26203523920132565
25,0.2622201041533397
26,0.2591839891213637
27,0.2586095608197726
28,0.25975898137459386
29,0.26180993479031783
30,0.2583752859097261
31,0.2582549750804901
32,0.2583808658214716
33,0.2560938654037622
34,0.25440980608646685
35,0.2559989094734192
36,0.2575273857666896
37,0.25920559007387894
38,0.25620937920533693
39,0.25488839699671817
