Modelo,Etanolhidratado,Gasolinac,Gasolinadeaviacao,Glp,Oleocombustivel,Oleodiesel,Querosenedeaviacao,Queroseneiluminante
Moirai,9.377,4.4315,1.0132851127222272e+18,7.2709,2.0693620274325619e+21,8.1526,3.5382,1.085569627062272e+18
Time-MoE,19.0797,5.9582,8.875199340478464e+17,4.3954,3.5858232528926147e+20,8.259,8.2238,1.7056231034191872e+18
TimesFM,21.7537,3.109,8.069985314275328e+17,2.8585,5.547046607490384e+20,8.7349,14.4614,1.673665674477568e+17
Timer,19.1851,4.7884,7.382541975683072e+17,2.5104,1.8074394735841116e+20,6.9733,6.933,0.0
Chronos,23.9192,4.2516,6.69207175888896e+17,4.4563,1.3917105365293466e+19,7.0161,8.8471,7.48303562047488e+16
My-MoE,21.03,28.7926,9.413568659193856e+17,15.1145,2.9132561133506396e+21,17.1158,29.1042,1.1194905271468032e+19
Mean Foundation Models,17.3634,3.9763,8.230530118057984e+17,4.2788,6.341370091279483e+20,7.5309,6.8532,5.132251306131456e+17
