Modelo,Etanolhidratado,Gasolinac,Gasolinadeaviacao,Glp,Oleocombustivel,Oleodiesel,Querosenedeaviacao,Queroseneiluminante
Moirai,51.0361,8.9864,30.5577,5.6396,40.4601,10.2083,15.3787,1.460151441686528e+18
Time-MoE,15.7973,3.546,33.8985,2.3635,28.1505,5.6741,6.2478,6.956834695728333e+18
TimesFM,21.7116,3.8772,33.0413,2.3709,31.0892,3.3759,10.5282,0.0
Timer,17.1758,6.7509,33.7883,2.9609,24.139,4.3879,13.1016,1.2477166683947008e+18
Chronos,37.6242,5.9547,46.9909,3.8613,25.158,6.0752,22.5886,1.16548232544256e+16
My-MoE,14.6494,28.2364,75.3319,15.3667,27.7881,21.9229,26.4276,7.142250237782917e+19
Mean Foundation Models,28.0021,4.9036,35.0833,3.0513,26.1467,3.612,9.352,1.4390807616290816e+18
