Modelo,Etanolhidratado,Gasolinac,Gasolinadeaviacao,Glp,Oleocombustivel,Oleodiesel,Querosenedeaviacao,Queroseneiluminante
Moirai,41.6261,8.5021,37.8006,6.4596,4440.2332,5.7288,14.6976,1.162138022313984e+17
Time-MoE,34.5161,5.036,53.6668,3.4961,6185.0147,6.42,15.4884,7.888457447768064e+17
TimesFM,34.6018,5.94,55.6194,3.7022,3453.4534,5.5472,8.8462,0.0
Timer,30.5192,6.4439,51.5131,3.5716,1745.0577,3.287,27.8378,4.66147128377344e+16
Chronos,38.1262,5.1937,31.8808,3.7991,1553.9693,4.0588,24.3999,0.0
My-MoE,36.1806,22.535,175.1165,8.6351,7943.1992,20.2787,16.264,5.9545034890726605e+19
Mean Foundation Models,35.5695,6.0561,45.1883,4.122,3475.5459,3.8338,18.254,0.0
