Modelo,Etanolhidratado,Gasolinac,Gasolinadeaviacao,Glp,Oleocombustivel,Oleodiesel,Querosenedeaviacao,Queroseneiluminante
Moirai,43.7254,6.8333,18.1636,7.4125,20.5504,5.2501,18.3191,105.7852
Time-MoE,49.0739,2.641,14.2869,3.6828,14.2706,8.858,10.779,94.0351
TimesFM,43.2253,3.1495,18.8584,2.8143,16.1074,3.9577,6.8111,96.9371
Timer,46.666,4.4919,26.2624,3.8668,11.8763,2.8673,10.2024,93.494
Chronos,42.1518,4.7143,18.6889,2.1421,13.8069,1.8872,6.9808,78.1559
My-MoE,21.6527,24.2929,13.881,6.892,222.8019,22.0036,11.2257,722.6274
Mean Foundation Models,44.9685,4.3124,17.965,2.3312,14.7134,2.7454,8.6412,91.602
