Learner,selections,avg_weight,percentage,horizon,state,year,experiment
Chronos,4019,0.4919705830262888,23.56355534709193,horizon_12,excluding_sp,2020,model_topk_2_norm_std_noise_True_ep_100_lr_0.001_2020_log
Moirai,3242,0.473289779654026,19.00797373358349,horizon_12,excluding_sp,2020,model_topk_2_norm_std_noise_True_ep_100_lr_0.001_2020_log
Time-MoE,2754,0.6214410227329831,16.146810506566606,horizon_12,excluding_sp,2020,model_topk_2_norm_std_noise_True_ep_100_lr_0.001_2020_log
Timer,3270,0.4717501868081595,19.172138836772984,horizon_12,excluding_sp,2020,model_topk_2_norm_std_noise_True_ep_100_lr_0.001_2020_log
TimesFM,3771,0.4673277841268217,22.109521575984992,horizon_12,excluding_sp,2020,model_topk_2_norm_std_noise_True_ep_100_lr_0.001_2020_log
Chronos,4094,0.5210994145850358,22.366695804195803,horizon_12,excluding_sp,2021,model_topk_2_norm_std_noise_True_ep_100_lr_0.001_2021_log
Moirai,3104,0.4149478122943169,16.958041958041957,horizon_12,excluding_sp,2021,model_topk_2_norm_std_noise_True_ep_100_lr_0.001_2021_log
Time-MoE,2785,0.5705338473567201,15.215253496503497,horizon_12,excluding_sp,2021,model_topk_2_norm_std_noise_True_ep_100_lr_0.001_2021_log
Timer,3804,0.44745696800504836,20.782342657342657,horizon_12,excluding_sp,2021,model_topk_2_norm_std_noise_True_ep_100_lr_0.001_2021_log
TimesFM,4517,0.5400836649788958,24.677666083916083,horizon_12,excluding_sp,2021,model_topk_2_norm_std_noise_True_ep_100_lr_0.001_2021_log
Chronos,4873,0.47961987832454656,20.91775412087912,horizon_12,excluding_sp,2022,model_topk_2_norm_std_noise_True_ep_100_lr_0.001_2022_log
Moirai,4690,0.5287233105606349,20.13221153846154,horizon_12,excluding_sp,2022,model_topk_2_norm_std_noise_True_ep_100_lr_0.001_2022_log
Time-MoE,4048,0.5365940197580957,17.376373626373628,horizon_12,excluding_sp,2022,model_topk_2_norm_std_noise_True_ep_100_lr_0.001_2022_log
Timer,4647,0.4278144659254601,19.947630494505493,horizon_12,excluding_sp,2022,model_topk_2_norm_std_noise_True_ep_100_lr_0.001_2022_log
TimesFM,5038,0.5301535518101164,21.62603021978022,horizon_12,excluding_sp,2022,model_topk_2_norm_std_noise_True_ep_100_lr_0.001_2022_log
Chronos,2786,0.5701786138378726,22.32371794871795,horizon_12,excluding_sp,2023,model_topk_2_norm_std_noise_True_ep_100_lr_0.001_2023_log
Moirai,2357,0.5106586573630062,18.88621794871795,horizon_12,excluding_sp,2023,model_topk_2_norm_std_noise_True_ep_100_lr_0.001_2023_log
Time-MoE,2013,0.46105363006820144,16.129807692307693,horizon_12,excluding_sp,2023,model_topk_2_norm_std_noise_True_ep_100_lr_0.001_2023_log
Timer,2787,0.45706962995033323,22.33173076923077,horizon_12,excluding_sp,2023,model_topk_2_norm_std_noise_True_ep_100_lr_0.001_2023_log
TimesFM,2537,0.49109416951270823,20.328525641025642,horizon_12,excluding_sp,2023,model_topk_2_norm_std_noise_True_ep_100_lr_0.001_2023_log
Chronos,6213,0.42116172267003643,21.035346695557962,horizon_12,excluding_sp,2024,model_topk_2_norm_std_noise_True_ep_100_lr_0.001_2024_log
Moirai,5782,0.6443401025577176,19.5761105092091,horizon_12,excluding_sp,2024,model_topk_2_norm_std_noise_True_ep_100_lr_0.001_2024_log
Time-MoE,5246,0.4710420478473453,17.761375947995667,horizon_12,excluding_sp,2024,model_topk_2_norm_std_noise_True_ep_100_lr_0.001_2024_log
Timer,5912,0.3676637600344117,20.01625135427952,horizon_12,excluding_sp,2024,model_topk_2_norm_std_noise_True_ep_100_lr_0.001_2024_log
TimesFM,6383,0.5923598644924929,21.610915492957748,horizon_12,excluding_sp,2024,model_topk_2_norm_std_noise_True_ep_100_lr_0.001_2024_log
Chronos,6233,0.5151166865495601,23.05103550295858,horizon_24,excluding_sp,2020,model_topk_2_norm_std_noise_True_ep_100_lr_0.001_2020_log
Moirai,6635,0.4795346014283053,24.537721893491124,horizon_24,excluding_sp,2020,model_topk_2_norm_std_noise_True_ep_100_lr_0.001_2020_log
Time-MoE,3931,0.47795017413935725,14.537721893491124,horizon_24,excluding_sp,2020,model_topk_2_norm_std_noise_True_ep_100_lr_0.001_2020_log
Timer,6232,0.48593558214470506,23.047337278106507,horizon_24,excluding_sp,2020,model_topk_2_norm_std_noise_True_ep_100_lr_0.001_2020_log
TimesFM,4009,0.5538520671153824,14.826183431952662,horizon_24,excluding_sp,2020,model_topk_2_norm_std_noise_True_ep_100_lr_0.001_2020_log
Chronos,4866,0.7694109603690854,21.267482517482517,horizon_24,excluding_sp,2021,model_topk_2_norm_std_noise_True_ep_100_lr_0.001_2021_log
Moirai,5047,0.4985838038184157,22.058566433566433,horizon_24,excluding_sp,2021,model_topk_2_norm_std_noise_True_ep_100_lr_0.001_2021_log
Time-MoE,2848,0.24779366525038646,12.447552447552448,horizon_24,excluding_sp,2021,model_topk_2_norm_std_noise_True_ep_100_lr_0.001_2021_log
Timer,4684,0.4175458364520998,20.472027972027973,horizon_24,excluding_sp,2021,model_topk_2_norm_std_noise_True_ep_100_lr_0.001_2021_log
TimesFM,5435,0.46332893395701663,23.75437062937063,horizon_24,excluding_sp,2021,model_topk_2_norm_std_noise_True_ep_100_lr_0.001_2021_log
Chronos,7512,0.537780067003537,26.555429864253394,horizon_24,excluding_sp,2022,model_topk_2_norm_std_noise_True_ep_100_lr_0.001_2022_log
Moirai,6220,0.4643475559464058,21.9881221719457,horizon_24,excluding_sp,2022,model_topk_2_norm_std_noise_True_ep_100_lr_0.001_2022_log
Time-MoE,3587,0.2958598853597839,12.680288461538462,horizon_24,excluding_sp,2022,model_topk_2_norm_std_noise_True_ep_100_lr_0.001_2022_log
Timer,5827,0.5096345296524032,20.598840497737555,horizon_24,excluding_sp,2022,model_topk_2_norm_std_noise_True_ep_100_lr_0.001_2022_log
TimesFM,5142,0.6194213403083658,18.177319004524886,horizon_24,excluding_sp,2022,model_topk_2_norm_std_noise_True_ep_100_lr_0.001_2022_log
Chronos,6299,0.47348826756930934,25.236378205128204,horizon_24,excluding_sp,2023,model_topk_2_norm_std_noise_True_ep_100_lr_0.001_2023_log
Moirai,4221,0.4614342949142447,16.911057692307693,horizon_24,excluding_sp,2023,model_topk_2_norm_std_noise_True_ep_100_lr_0.001_2023_log
Time-MoE,4180,0.5954956533168398,16.746794871794872,horizon_24,excluding_sp,2023,model_topk_2_norm_std_noise_True_ep_100_lr_0.001_2023_log
Timer,4800,0.41026621157390764,19.23076923076923,horizon_24,excluding_sp,2023,model_topk_2_norm_std_noise_True_ep_100_lr_0.001_2023_log
TimesFM,5460,0.5661783152200186,21.875,horizon_24,excluding_sp,2023,model_topk_2_norm_std_noise_True_ep_100_lr_0.001_2023_log
Chronos,3627,0.612030793744136,24.910714285714285,horizon_24,excluding_sp,2024,model_topk_2_norm_std_noise_True_ep_100_lr_0.001_2024_log
Moirai,3012,0.5048654013640955,20.686813186813186,horizon_24,excluding_sp,2024,model_topk_2_norm_std_noise_True_ep_100_lr_0.001_2024_log
Time-MoE,2111,0.4932443238999675,14.498626373626374,horizon_24,excluding_sp,2024,model_topk_2_norm_std_noise_True_ep_100_lr_0.001_2024_log
Timer,3172,0.4140346478621381,21.785714285714285,horizon_24,excluding_sp,2024,model_topk_2_norm_std_noise_True_ep_100_lr_0.001_2024_log
TimesFM,2638,0.4491861449293687,18.11813186813187,horizon_24,excluding_sp,2024,model_topk_2_norm_std_noise_True_ep_100_lr_0.001_2024_log
Chronos,4112,0.39514450469937135,18.304843304843306,horizon_3,excluding_sp,2020,model_topk_2_norm_std_noise_True_ep_100_lr_0.001_2020_log
Moirai,3539,0.5054222739427412,15.754095441595442,horizon_3,excluding_sp,2020,model_topk_2_norm_std_noise_True_ep_100_lr_0.001_2020_log
Time-MoE,4728,0.5505057338799471,21.04700854700855,horizon_3,excluding_sp,2020,model_topk_2_norm_std_noise_True_ep_100_lr_0.001_2020_log
Timer,5254,0.5757522965397579,23.388532763532762,horizon_3,excluding_sp,2020,model_topk_2_norm_std_noise_True_ep_100_lr_0.001_2020_log
TimesFM,4831,0.4534636080039781,21.505519943019944,horizon_3,excluding_sp,2020,model_topk_2_norm_std_noise_True_ep_100_lr_0.001_2020_log
Chronos,7215,0.45455297952743795,20.404411764705884,horizon_3,excluding_sp,2021,model_topk_2_norm_std_noise_True_ep_100_lr_0.001_2021_log
Moirai,6817,0.6040184439976357,19.278846153846153,horizon_3,excluding_sp,2021,model_topk_2_norm_std_noise_True_ep_100_lr_0.001_2021_log
Time-MoE,6563,0.5683929840230691,18.56052036199095,horizon_3,excluding_sp,2021,model_topk_2_norm_std_noise_True_ep_100_lr_0.001_2021_log
Timer,6931,0.3489197432795273,19.601244343891402,horizon_3,excluding_sp,2021,model_topk_2_norm_std_noise_True_ep_100_lr_0.001_2021_log
TimesFM,7834,0.5277100625721626,22.15497737556561,horizon_3,excluding_sp,2021,model_topk_2_norm_std_noise_True_ep_100_lr_0.001_2021_log
Chronos,3143,0.5413472381477623,18.42753283302064,horizon_3,excluding_sp,2022,model_topk_2_norm_std_noise_True_ep_100_lr_0.001_2022_log
Moirai,3333,0.5720643242112843,19.541510318949342,horizon_3,excluding_sp,2022,model_topk_2_norm_std_noise_True_ep_100_lr_0.001_2022_log
