Epoch,Train Loss
1,0.3104678140236781
2,0.27106396280802214
3,0.2610047780550443
4,0.25848475327858556
5,0.2503745945600363
6,0.25055620762018055
7,0.24524495464104873
8,0.24604052763718826
9,0.24770106260593122
10,0.23961953474925116
11,0.23897937627939078
12,0.24430888432722825
13,0.24761712551116943
14,0.24396443596253028
15,0.2355053837482746
16,0.23427155843147865
17,0.2329808221413539
18,0.2435798988892482
19,0.23800302698062017
20,0.23680113829099214
21,0.23338022828102112
22,0.22984052162904006
23,0.22586512794861427
24,0.22301305257357085
25,0.2316940793624291
26,0.2297855638540708
27,0.22481178320371187
28,0.2252738086076883
29,0.22191410339795625
30,0.22727569249960092
31,0.2223599598957942
32,0.22720294503065255
33,0.22635452563946062
34,0.22557687300902146
