Epoch,Train Loss
1,0.16470612585544586
2,0.15023447229312017
3,0.1552302946264927
4,0.1523257660178038
5,0.14678592922595832
6,0.15039778443483207
7,0.14764249955232328
8,0.14515059785200998
9,0.14415748302753156
10,0.14753689960791513
11,0.14777147139494234
12,0.14153961837291718
13,0.14136656660300034
14,0.14072147928751433
15,0.1454748035623477
16,0.13839243696286127
17,0.13877830711694863
18,0.13958579416458422
19,0.13594571157143667
20,0.1380829673547011
21,0.14153663011697623
22,0.13889483190499818
23,0.1369373408647684
24,0.13227105083373877
25,0.13517280782644564
26,0.1365597007366327
27,0.13310140772507742
28,0.1334483531805185
29,0.1345492756137481
30,0.13540060646258867
31,0.13601908603539833
32,0.13135694081966692
33,0.13305993951283968
34,0.13191315474418494
35,0.13259653059335855
36,0.13338390795084146
37,0.13178668572352484
38,0.13119368140514082
39,0.131703447837096
40,0.1289256249482815
41,0.1266897332209807
42,0.1299531780756437
43,0.13084157269734603
44,0.12824146220317253
45,0.1297974345775751
46,0.1296518278809694
47,0.12865028931544378
48,0.12823444203688547
49,0.12679729667993692
50,0.12890106324966139
