horizon,state,year,experiment,num_epochs,min_loss
horizon_12,excluding_sp,2020,model_topk_1_norm_std_noise_False_ep_80_lr_0.001_2020_log,8,0.1902279888208095
horizon_12,excluding_sp,2021,model_topk_1_norm_std_noise_False_ep_80_lr_0.001_2021_log,10,0.2699527855102832
horizon_12,excluding_sp,2022,model_topk_1_norm_std_noise_False_ep_80_lr_0.001_2022_log,16,0.1978519856929779
horizon_12,excluding_sp,2023,model_topk_1_norm_std_noise_False_ep_80_lr_0.001_2023_log,11,0.1464586017223504
horizon_12,excluding_sp,2024,model_topk_1_norm_std_noise_False_ep_80_lr_0.001_2024_log,10,0.175813886981744
horizon_24,excluding_sp,2020,model_topk_1_norm_std_noise_False_ep_80_lr_0.001_2020_log,8,0.2957563744141505
horizon_24,excluding_sp,2021,model_topk_1_norm_std_noise_False_ep_80_lr_0.001_2021_log,9,0.2078205885795446
horizon_24,excluding_sp,2022,model_topk_1_norm_std_noise_False_ep_80_lr_0.001_2022_log,8,0.2987489860791426
horizon_24,excluding_sp,2023,model_topk_1_norm_std_noise_False_ep_80_lr_0.001_2023_log,19,0.2729427722784189
horizon_24,excluding_sp,2024,model_topk_1_norm_std_noise_False_ep_80_lr_0.001_2024_log,11,0.2145767658948898
horizon_3,excluding_sp,2020,model_topk_1_norm_std_noise_False_ep_80_lr_0.001_2020_log,10,0.0946965366601944
horizon_3,excluding_sp,2021,model_topk_1_norm_std_noise_False_ep_80_lr_0.001_2021_log,15,0.0992151074684583
horizon_3,excluding_sp,2022,model_topk_1_norm_std_noise_False_ep_80_lr_0.001_2022_log,11,0.0734396422138581
horizon_3,excluding_sp,2023,model_topk_1_norm_std_noise_False_ep_80_lr_0.001_2023_log,15,0.0883582165608039
horizon_3,excluding_sp,2024,model_topk_1_norm_std_noise_False_ep_80_lr_0.001_2024_log,15,0.1220396092304816
horizon_6,excluding_sp,2020,model_topk_1_norm_std_noise_False_ep_80_lr_0.001_2020_log,10,0.1366490349173545
horizon_6,excluding_sp,2021,model_topk_1_norm_std_noise_False_ep_80_lr_0.001_2021_log,11,0.1472307374844184
horizon_6,excluding_sp,2022,model_topk_1_norm_std_noise_False_ep_80_lr_0.001_2022_log,8,0.0958617816750819
horizon_6,excluding_sp,2023,model_topk_1_norm_std_noise_False_ep_80_lr_0.001_2023_log,15,0.1015015347645832
horizon_6,excluding_sp,2024,model_topk_1_norm_std_noise_False_ep_80_lr_0.001_2024_log,15,0.1541612108166401
