Modelo,Etanolhidratado,Gasolinac,Gasolinadeaviacao,Glp,Oleocombustivel,Oleodiesel,Querosenedeaviacao,Queroseneiluminante
Moirai,36.4344,7.1253,1362.9398,5.6701,2.5271912269191578e+19,3.3967,8.8038,1.284436276543488e+18
Time-MoE,33.406,5.7622,1250.7919,3.9388,8.058609341772595e+18,3.6022,10.0694,2.0483104909033472e+18
TimesFM,32.3627,7.3291,1097.7786,2.9968,1.391088367566848e+18,6.011,8.3164,2.218281888907264e+17
Timer,33.3297,6.6753,897.1967,3.0792,2.768034266821427e+18,5.0239,6.2741,1.8273889696088064e+18
Chronos,34.5353,6.2015,1091.838,3.193,0.0,3.9287,7.2402,0.0
My-MoE,33.9998,6.0007,935.2415,3.8021,1.9081292008128512e+18,8.489,21.2519,8.619060375846912e+17
Mean Foundation Models,33.9177,6.4406,1137.3691,3.1895,5.945573478970163e+18,3.8069,6.1833,1.0331888501653504e+18
