Modelo,Etanolhidratado,Gasolinac,Gasolinadeaviacao,Glp,Oleocombustivel,Oleodiesel,Querosenedeaviacao,Queroseneiluminante
Moirai,6.407,4.7381,24.9318,17.1276,27.1328,9.2792,5.287,124.9498
Time-MoE,16.9518,6.242,19.8225,13.047,53.8471,14.1878,16.4798,163.3927
TimesFM,8.6928,3.0718,20.5617,13.0239,20.1675,5.4831,8.7962,161.0265
Timer,24.7812,4.2969,22.0161,13.1375,26.6429,5.9743,13.2376,2025.3607
Chronos,9.3571,3.8674,21.7791,13.4434,17.0796,6.2721,15.8411,96.2016
My-MoE,13.9284,2.6835,19.4342,13.1138,16.0053,5.3031,10.2786,178.0642
Mean Foundation Models,12.0339,3.4264,21.2863,13.9559,28.974,8.1067,11.4224,514.1862
