Epoch,Train Loss
1,0.286075974886234
2,0.2815316617488861
3,0.28088223246427685
4,0.2898850165880643
5,0.28140615270687985
6,0.28066755258120024
7,0.27993653829281145
8,0.2781481926257794
9,0.2777306139469147
10,0.2801739046206841
11,0.2759363124003777
12,0.27801937323350173
13,0.27348820292032683
14,0.2807179712332212
15,0.27894733731563276
16,0.2801570800634531
17,0.27406115715320295
18,0.2750149621413304
19,0.27391783319986784
20,0.27590335332430327
21,0.2761144202489119
22,0.2767249552103189
23,0.27297515594042265
24,0.2793319523334503
25,0.2710539171328911
26,0.2831394580694345
27,0.2740620787327106
28,0.272053246314709
29,0.27069965921915495
30,0.27752944139333874
31,0.2748910509623014
32,0.2788717196537898
33,0.2803044548401466
34,0.27268555531134975
35,0.2709637467677777
36,0.2840036887388963
37,0.2716912283347203
38,0.27568045258522034
39,0.27159441663668704
