Epoch,Train Loss
1,0.20718459097238687
2,0.1958664575448403
3,0.19301443833571214
4,0.19085929943965033
5,0.18893632407371813
6,0.1892207539998568
7,0.1862012239602896
8,0.1865957356416262
9,0.185111043544916
10,0.18488899904948014
11,0.18543707178189203
12,0.18366208672523499
13,0.18448548362805292
14,0.18120292172982141
15,0.1817346329872425
16,0.18073226740727058
17,0.1810896981220979
18,0.1796534279218087
19,0.17746879848150107
20,0.1780946690302629
21,0.17968765588907096
22,0.17879726451176864
23,0.17613952320355636
24,0.17728658249745002
25,0.17599584047610944
26,0.1760087930239164
27,0.17549089858165154
28,0.17784029016127953
29,0.17548478681307572
30,0.17448134949574104
31,0.17526472073334914
32,0.17469273736843696
33,0.17537182454879469
34,0.173484117938922
35,0.1749420979848275
36,0.1722236046424279
37,0.1753216844338637
38,0.17434368339868692
39,0.1741481377528264
40,0.17364834822141206
41,0.1735437512397766
