Modelo,Etanolhidratado,Gasolinac,Gasolinadeaviacao,Glp,Oleocombustivel,Oleodiesel,Querosenedeaviacao,Queroseneiluminante
Moirai,15.6897,5.0647,10.8795,6.0442,37.0829,3.5002,4.682,1.4411573783166976e+18
Time-MoE,29.4399,2.4588,7.4859,5.439,144.6479,3.7143,4.0294,33.3333
TimesFM,25.9316,1.6661,9.8065,5.3692,89.5304,2.7891,6.1096,1.740252028862464e+18
Timer,21.7294,2.7186,6.1227,2.8354,101.545,3.9348,4.0336,4.6092167386497024e+18
Chronos,19.4597,4.4195,8.7324,6.538,58.8265,2.2962,3.6695,33.3333
My-MoE,100.0,100.0,100.0,100.0,100.0,100.0,100.0,33.3333
Mean Foundation Models,22.4501,2.3336,7.4231,5.2452,63.6431,3.2092,3.8053,9.544750919057408e+17
