Modelo,Etanolhidratado,Gasolinac,Gasolinadeaviacao,Glp,Oleocombustivel,Oleodiesel,Querosenedeaviacao,Queroseneiluminante
Moirai,5.9316,11.3023,34.9031,2.342,7.3595,9.6939,5.8069,32.5997
Time-MoE,11.5613,5.8027,22.5289,4.0183,6.7614,8.3388,5.6223,19.6037
TimesFM,12.7253,9.034,36.8164,5.0705,20.3453,3.5436,3.7366,29.9578
Timer,16.0323,7.8966,22.7542,4.7415,6.9333,1.4045,4.0614,28.8786
Chronos,8.0203,7.2496,29.6092,3.6767,3.3255,2.145,3.8795,40.9885
My-MoE,16.9843,9.034,36.8164,5.0705,7.6314,3.5436,3.7366,14.2988
Mean Foundation Models,10.8542,7.0949,28.5901,3.3271,5.163,1.7565,2.7824,12.0371
