Epoch,Train Loss
1,0.10268296244052741
2,0.10496318684174465
3,0.10628676815674855
4,0.10869524570611808
5,0.10741920711902472
6,0.10787711292505264
7,0.10559500868503864
8,0.10612374085646409
9,0.10158025989165673
10,0.10165790640390836
11,0.10381896679217999
12,0.10509205265687062
13,0.10558120390543571
14,0.10356508768521823
15,0.1044252010492178
16,0.10488668198768909
17,0.0995278862806467
18,0.10361344539202176
19,0.09954749506253463
20,0.10549671489458817
21,0.10356367379426956
22,0.09863995474118453
23,0.10289118668207756
24,0.10128749047334377
25,0.10284642302072965
26,0.10282537914239444
27,0.09961245266290811
28,0.10300096296347104
29,0.10385105271752064
30,0.10316820614613019
