Epoch,Train Loss
1,0.2868419518837562
2,0.2711723240522238
3,0.2719940680723924
4,0.2636248068167613
5,0.2626765381831389
6,0.2600133419036865
7,0.26036783365102917
8,0.25959131121635437
9,0.25915550612486327
10,0.25827043102337766
11,0.25681524666456074
12,0.25431262988310593
13,0.25532578848875487
14,0.255580586882738
15,0.25788500905036926
16,0.2530891471184217
17,0.25385483182393587
18,0.2536916136741638
19,0.25147661910607266
20,0.25365132551926833
21,0.25217432700670683
22,0.2501358985900879
23,0.2530566362234262
24,0.25042569981171536
25,0.24954689695284918
26,0.25146595789836
27,0.25236640297449553
28,0.24851834659393018
29,0.24985626798409682
30,0.2503659576177597
31,0.25043277327830976
32,0.24838798206586105
33,0.25073717076044816
34,0.24958048875515276
35,0.25036730559972614
36,0.24723892716261056
37,0.24782956678133744
38,0.24546469518771538
39,0.24707208688442522
40,0.24736700493555802
41,0.24966339193857634
42,0.2476789504289627
43,0.2474046555849222
