,Modelo,Etanolhidratado,Gasolinac,Gasolinadeaviacao,Glp,Oleocombustivel,Oleodiesel,Querosenedeaviacao,Queroseneiluminante
0,Moirai,33.8921,7.6849,2.6130243873931264e+18,3.6308,2.3198056816050176e+18,55.2596,30.0013,4.058149241749504e+17
1,Chronos,33.2917,7.221,2.0960694534930432e+18,2.7745,4.229359254634496e+17,61.3126,27.7201,12971025203200.0
2,TimesFM,27.5428,9.3114,1.9615527957692416e+18,3.3634,1.469132889391104e+17,61.2292,26.4058,617694311219200.0
3,Timer,14.3175,8.2043,2.25140575043584e+18,2.494,1.8896752295804928e+18,60.4516,28.7743,1.130373115281408e+17
4,Time-MoE,15.4141,34.5643,2.28802034663424e+18,6.2747,1.8963476760231936e+18,60.7618,27.1552,1.34318491959296e+16
5,My-MoE,15.756,7.0863,2.2449338789658624e+18,2.4831,1.7804343470194688e+18,58.5965,25.611,3.91272493744128e+16
6,Mean Foundation Models,21.6166,13.105,2.2420145896947712e+18,2.6776,1.331247125102592e+18,59.803,27.3406,1.05354339811328e+17
