,Modelo,Etanolhidratado,Gasolinac,Gasolinadeaviacao,Glp,Oleocombustivel,Oleodiesel,Querosenedeaviacao,Queroseneiluminante
0,Moirai,56.9122,15.7049,123.6443,6.8264,2632.6872,14.141,240.7186,1.5695992342970368e+18
1,Chronos,56.0432,12.9116,206.7295,3.4938,444.5271,10.5649,239.4312,0.0
2,TimesFM,50.9068,13.1748,143.8298,3.1572,905.636,10.3795,241.514,0.0
3,Timer,48.1793,13.5106,236.4524,3.2646,2631.5041,10.5791,244.6553,1.6572285930438656e+18
4,Time-MoE,47.8967,12.7071,195.4389,3.5069,3017.6767,13.5494,231.5993,0.0
5,My-MoE,52.7605,13.844,150.9579,3.2904,2941.2828,10.5635,249.5388,0.0
6,Mean Foundation Models,51.7219,13.4099,180.7788,3.7825,1903.8183,11.2561,239.3992,0.0
