,Modelo,Etanolhidratado,Gasolinac,Gasolinadeaviacao,Glp,Oleocombustivel,Oleodiesel,Querosenedeaviacao,Queroseneiluminante
0,Moirai,35.4807,8.3017,14.3615,4.9508,6.488223613064315e+19,15.5229,19.2124,2.4070708271251456e+18
1,Chronos,39.5706,10.1678,10.4234,2.2868,2.968768325133271e+19,7.3789,21.7886,0.0
2,TimesFM,42.5448,6.2613,13.9592,2.6115,3.2248851277335757e+19,7.9729,23.0444,0.0
3,Timer,40.6841,6.6266,13.5436,3.235,5.992131525754225e+19,12.5266,19.726,1.159983156690944e+18
4,Time-MoE,37.9959,5.6711,9.7798,6.6934,7.985296655211561e+19,28.7142,18.3452,4.488093506941747e+18
5,My-MoE,38.6814,9.9319,13.5663,3.9972,3.530232219870167e+19,10.0477,20.8384,1.3458863063826432e+18
6,Mean Foundation Models,39.162,6.6194,11.1949,3.3113,5.331860705782006e+19,13.9191,19.3435,1.33344507461632e+18
