,Modelo,Etanolhidratado,Gasolinac,Gasolinadeaviacao,Glp,Oleocombustivel,Oleodiesel,Querosenedeaviacao,Queroseneiluminante
0,Moirai,24.402,8.9837,7.476740057412403e+18,4.0523,643.8473,19.2423,30.6905,1.5058195068223488e+18
1,Chronos,28.8327,8.7857,4.1322305556578304e+18,3.9655,91.3314,21.8606,32.9105,0.0
2,TimesFM,36.2629,7.4018,5.884369765505434e+18,4.2296,597.6238,15.2518,30.7157,5.901708655853568e+17
3,Timer,41.8639,8.8587,4.703929786957824e+18,3.5089,1490.0537,16.6233,36.6756,5.637780660656538e+18
4,Time-MoE,38.2343,14.3205,5.949469873301094e+18,3.8896,1042.1602,18.3189,38.1297,2.721438381375488e+18
5,My-MoE,27.1097,12.0719,5.918479107280077e+18,3.8131,442.7213,22.4743,30.493,7.343254299213824e+17
6,Mean Foundation Models,33.9192,5.1972,5.629347921867571e+18,3.7169,686.8603,17.7362,33.8244,1.332466895814656e+18
