,Modelo,Etanolhidratado,Gasolinac,Gasolinadeaviacao,Glp,Oleocombustivel,Oleodiesel,Querosenedeaviacao,Queroseneiluminante
0,Moirai,25.832,4.6143,12.7674,5.0625,1.1265962928399974e+19,9.3213,9.462,4.284673118384947e+18
1,Chronos,28.0155,8.8723,14.9736,7.1601,4.362862139015168e+17,5.0235,7.0929,8.36705464614912e+16
2,TimesFM,36.2316,4.3745,16.1692,6.5501,88.574,6.9074,8.4366,1.3260087682400256e+18
3,Timer,35.9489,3.9735,11.8272,6.7072,5.925583584483082e+19,5.829,14.0657,2.978075347465011e+18
4,Time-MoE,33.2122,4.5486,11.4811,6.9032,4.306120123476869e+19,6.7569,7.92,1.617963486627758e+19
5,My-MoE,23.8646,4.3747,12.5773,6.5501,89.5831,6.9009,7.5841,4.928455644807168e+18
6,Mean Foundation Models,31.848,4.1557,13.0658,5.2174,2.257851422605312e+19,6.4848,8.4069,4.627962982406554e+18
