,Modelo,Etanolhidratado,Gasolinac,Gasolinadeaviacao,Glp,Oleocombustivel,Oleodiesel,Querosenedeaviacao,Queroseneiluminante
0,Moirai,18.6628,4.0002,34.2705,7.3676,64.8994,13.2871,20.8904,4.033052888845517e+18
1,Chronos,23.9486,3.7359,37.8996,4.3924,52.0598,6.2241,10.3607,1.00874462429184e+16
2,TimesFM,26.9677,3.4156,33.3344,3.169,55.8917,6.2564,10.585,1.007496248426496e+17
3,Timer,21.6712,3.5726,29.8835,3.1634,61.5111,7.2251,9.1193,8316201730048000.0
4,Time-MoE,20.903,8.6853,31.5747,6.346,47.7618,7.4101,9.9885,1.5641415119798272e+18
5,My-MoE,13.2606,3.5523,33.6439,3.9703,53.0162,5.8909,9.2143,6.033173309816832e+17
6,Mean Foundation Models,22.0127,3.7892,33.0611,4.6594,52.3143,7.6523,9.8412,1.081512493580288e+18
